benchmark,category,status,cputime (s),walltime (s),memUsage,status-4,cputime (s)-4,walltime (s)-4,memUsage-4,speedup-4,status-6,cputime (s)-6,walltime (s)-6,memUsage-6,speedup-6,status-8,cputime (s)-8,walltime (s)-8,memUsage-8,speedup-8
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--arcnet--rfc1201.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.171183455,0.194268272,39796736,OK,0.174306334,0.21238111,39428096,0.9147154001,OK,0.179023288,0.240961859,39960576,0.8062200085,OK,0.179228849,0.221076048,39452672,0.8787395729
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--staging--speakup--speakup_soft.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.148261187,0.194187889,36683776,OK,0.152468148,0.181822044,36265984,1.068010703,OK,0.15191116,0.222445637,36638720,0.8729678479,OK,0.155146518,0.180297524,36253696,1.077041352
nauty-26r11/catg.bc,OSS,OK,0.17260969,0.194087614,26238976,OK,0.174180466,0.19525607,26587136,0.9940157763,OK,0.175839888,0.224172765,26963968,0.8657947989,OK,0.17620629,0.213532132,26841088,0.9089386791
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--md--dm-zero.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.108120917,0.193980978,35880960,OK,0.10867949,0.138607432,35639296,1.399499112,OK,0.114927257,0.181701982,35995648,1.067577667,OK,0.113747893,0.137656863,35635200,1.409163145
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--watchdog--sch311x_wdt.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.154641816,0.193962926,35676160,OK,0.155642206,0.178624418,35377152,1.085870164,OK,0.162689957,0.26207625,35753984,0.7401011194,OK,0.161685903,0.193064621,35491840,1.004652872
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--staging--comedi--drivers--adl_pci7296.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.122260052,0.19390894,34697216,OK,0.122420505,0.1558187,34488320,1.244452303,OK,0.125044593,0.217206849,34865152,0.8927386079,OK,0.122683047,0.142697475,34594816,1.358881368
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--mtd--tests--mtd_subpagetest.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.153167483,0.193807771,36040704,OK,0.150790212,0.172526583,35770368,1.123350197,OK,0.153905034,0.241308536,35905536,0.8031533994,OK,0.152035022,0.178889862,35770368,1.083391584
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--phy--spi_ks8995.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.125138302,0.193429706,35774464,OK,0.126011558,0.149350702,35106816,1.295137575,OK,0.128502966,0.157989746,35762176,1.224318102,OK,0.127657986,0.153582526,34988032,1.259451261
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--irda--ma600-sir.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.130013159,0.19334064,37474304,OK,0.130218241,0.177613239,37330944,1.088548585,OK,0.130395775,0.217037506,37568512,0.8908167236,OK,0.132678503,0.16053083,37335040,1.204383233
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-v3020.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.151562833,0.193275788,36679680,OK,0.156955509,0.169686964,36429824,1.139013767,OK,0.160686283,0.245067829,36679680,0.7886624237,OK,0.158624018,0.175835645,36417536,1.099184343
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--gpio--gpio-74x164.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.11280964,0.193267482,34963456,OK,0.115301256,0.157313205,34848768,1.228552187,OK,0.111583797,0.173440908,34975744,1.114313135,OK,0.112010355,0.155259358,34889728,1.244804078
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--mtd--devices--slram.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.131773644,0.192712801,36151296,OK,0.130226923,0.159112406,36311040,1.211173948,OK,0.130460815,0.166671946,36278272,1.156240181,OK,0.131136614,0.158337109,36024320,1.217104457
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--auxdisplay--cfag12864bfb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.12184829,0.192671049,36397056,OK,0.119454581,0.154646213,35766272,1.245882749,OK,0.117959763,0.17650923,35999744,1.091563591,OK,0.117742929,0.149507711,35893248,1.288703089
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-ds1390.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.120250717,0.192597428,36020224,OK,0.117856511,0.158589291,35938304,1.214441573,OK,0.120265974,0.191347292,35893248,1.006533335,OK,0.11746996,0.145921134,35741696,1.319873432
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--mtd--maps--intel_vr_nor.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.131150588,0.192553674,35766272,OK,0.13188805,0.160829702,35594240,1.197251948,OK,0.131027568,0.203838111,35762176,0.9446402003,OK,0.133670012,0.158769489,35610624,1.212787641
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-petalynx.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.110812743,0.192536205,34996224,OK,0.108835093,0.137250312,34689024,1.402810691,OK,0.107458184,0.222885806,34975744,0.8638334062,OK,0.107608563,0.126869479,34848768,1.517592777
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--media--rc--keymaps--rc-iodata-bctv7e.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.084262624,0.1924548,32600064,OK,0.080873962,0.100758513,32505856,1.910059947,OK,0.087660153,0.206704026,32628736,0.9310645938,OK,0.084835237,0.108248042,32509952,1.777905599
mathomatic-16.0.5/matho-primes.bc,OSS,OK,0.124269259,0.192309896,20135936,OK,0.180936036,0.155863772,21360640,1.233833196,OK,0.178035651,0.159174705,21876736,1.208168697,OK,0.176254521,0.155032625,21979136,1.240447912
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--gpu--drm--drm_usb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.124147386,0.1920531,36687872,OK,0.123530538,0.149805762,36552704,1.282014106,OK,0.120298666,0.168287456,36802560,1.141220532,OK,0.120746129,0.194680902,36548608,0.9865020042
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--net--usb--cdc_subset.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.13118151,0.192023159,37634048,OK,0.132703822,0.185917492,37212160,1.032840735,OK,0.134106321,0.281451753,37429248,0.682259595,OK,0.133345854,0.152905511,37060608,1.255828896
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--i2c--busses--i2c-tiny-usb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.146885442,0.191822879,36814848,OK,0.145646894,0.185497578,36417536,1.034099103,OK,0.149852265,0.209414577,36651008,0.9159958287,OK,0.148196133,0.172784715,36536320,1.110184307
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--pci--hotplug--cpcihp_generic.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.126076947,0.19139314,36270080,OK,0.127622018,0.151297104,36020224,1.265015225,OK,0.127943434,0.204132093,36421632,0.9375945604,OK,0.126497688,0.149819358,36048896,1.277492726
bsdiff-4.3/bsdiff.bc,OSS,OK,0.157382919,0.191381648,21762048,OK,0.263224476,0.19150969,23367680,0.9993314072,OK,0.252201225,0.189043939,23265280,1.012365956,OK,0.312313519,0.189124005,23646208,1.011937369
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--watchdog--sbc8360.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.114904863,0.191199833,34308096,OK,0.113458643,0.151008627,34082816,1.266151721,OK,0.112880647,0.174649372,34332672,1.094763931,OK,0.11286077,0.13657921,34062336,1.399919014
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--media--dvb--frontends--ec100.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.133022028,0.191183786,36278272,OK,0.131955648,0.155198049,36118528,1.231869777,OK,0.136428679,0.199653469,36413440,0.9575780825,OK,0.13668038,0.183786888,36143104,1.040247148
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--leds--leds-regulator.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.108275791,0.19086697,34160640,OK,0.108946371,0.136790481,33943552,1.39532348,OK,0.109988836,0.163128406,33910784,1.170041286,OK,0.107208352,0.281622647,33914880,0.6777401322
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--net--irda--esi-sir.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.127002052,0.190692967,37560320,OK,0.126865889,0.150191566,37191680,1.269664949,OK,0.129133579,0.198807167,37597184,0.959185576,OK,0.127811955,0.153398516,37203968,1.243121329
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--staging--android--switch--switch_class.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.112453515,0.19058465,34996224,OK,0.111541325,0.133592285,34582528,1.426614194,OK,0.115050051,0.165542375,34635776,1.151274107,OK,0.111876914,0.141761406,34598912,1.344404344
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--power--max8903_charger.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.147372596,0.190578409,35250176,OK,0.146822508,0.181882071,34947072,1.047813058,OK,0.146152986,0.201798497,35508224,0.9443995462,OK,0.147297337,0.173963987,34959360,1.095504951
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--gpu--drm--drm_usb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.12893775,0.190571402,36950016,OK,0.12813194,0.14932824,36691968,1.276191308,OK,0.128489291,0.183944755,37081088,1.036025202,OK,0.125303584,0.153380253,36679680,1.242476774
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--input--keyboard--xtkbd.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.120042469,0.190422005,34844672,OK,0.122834997,0.150041664,34705408,1.26912752,OK,0.120582916,0.191796704,34959360,0.9928325202,OK,0.119886652,0.153380703,34729984,1.241499102
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--watchdog--acquirewdt.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.126156366,0.190247293,34951168,OK,0.135275502,0.16041988,34824192,1.185933396,OK,0.137392286,0.20223426,35209216,0.9407273179,OK,0.138536107,0.155723771,34844672,1.221697187
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--firmware--edd.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.110097664,0.190196858,35770368,OK,0.112739405,0.141866433,35758080,1.340675549,OK,0.108586661,0.182512978,36028416,1.042100458,OK,0.108017018,0.150045281,35770368,1.2675964
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--rtc--rtc-r9701.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.165976267,0.190030258,36171776,OK,0.17568445,0.177251478,35864576,1.072094067,OK,0.177561197,0.22651323,36159488,0.8389366837,OK,0.176830464,0.2074334,36040704,0.9161025081
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--net--usb--plusb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.128671548,0.18999153,37642240,OK,0.131349068,0.16111576,37330944,1.179223746,OK,0.132057054,0.203127027,37728256,0.9353335832,OK,0.130876977,0.165414486,37208064,1.148578547
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--ata--pata_netcell.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.123481279,0.189927728,36667392,OK,0.120958733,0.143902394,36409344,1.319837167,OK,0.118273355,0.213837231,36679680,0.8881883062,OK,0.117697206,0.138644216,36417536,1.369892906
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--misc--sgi-xp--xp.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.130039104,0.189693087,35491840,OK,0.129755364,0.155222349,35237888,1.222073292,OK,0.131211765,0.195980685,35504128,0.9679172567,OK,0.13009401,0.201048909,35221504,0.943517117
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--watchdog--sc520_wdt.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.135864034,0.18965005,34594816,OK,0.136848742,0.162960874,34451456,1.163776588,OK,0.14074843,0.206811922,35110912,0.9170170083,OK,0.141605454,0.162622997,34598912,1.166194533
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--input--touchscreen--ad7879-spi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.140364647,0.189615618,36155392,OK,0.141756855,0.174226217,35770368,1.088329996,OK,0.151083939,2.523757534,92717056,0.07513226427,OK,0.141577028,0.171620519,35905536,1.104854006
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-kensington.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.102655003,0.189588892,34623488,OK,0.10281195,0.126881276,34291712,1.494222772,OK,0.100536296,0.205812754,34451456,0.9211717365,OK,0.097662183,0.126690592,34332672,1.496471751
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--watchdog--advantechwdt.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.132541273,0.189499421,35115008,OK,0.144443159,0.154156774,35123200,1.229264314,OK,0.144465436,0.194183859,35368960,0.9758762751,OK,0.146686828,0.155605186,34992128,1.217822014
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--w1--slaves--w1_ds2431.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.145409114,0.189211528,34099200,OK,0.147823963,0.193592727,33980416,0.9773689897,OK,0.144938893,0.190394792,34189312,0.9937852082,OK,0.143116419,0.184541594,33931264,1.02530559
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--media--dvb--frontends--stb6000.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.130704186,0.189181511,36544512,OK,0.135785525,0.153416935,36282368,1.233120131,OK,0.135415529,0.233026978,36540416,0.8118438158,OK,0.138223358,0.15873894,36278272,1.191777588
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--power--wm831x_power.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.143595044,0.189158662,35520512,OK,0.144967504,0.163239472,34979840,1.158780163,OK,0.157161325,3.486344622,91181056,0.05425701774,OK,0.146476091,0.17743208,34983936,1.06609054
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--gpio--gpio-mc33880.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.121403558,0.188955002,34971648,OK,0.12045057,0.13909524,34738176,1.358457716,OK,0.119989567,0.187250675,34820096,1.009101847,OK,0.11722866,0.141791865,34705408,1.332622305
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--char--uv_mmtimer.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.139074573,0.188887236,36966400,OK,0.143013004,0.169088299,36802560,1.117092295,OK,0.138984272,0.182239217,37072896,1.036479629,OK,0.139384179,0.165794987,36823040,1.139281949
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-m48t86.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.111311555,0.188739887,34975744,OK,0.114670202,0.129274603,34848768,1.459992006,OK,0.132945621,3.587003413,90918912,0.05261770488,OK,0.118813401,0.160678694,34844672,1.174641655
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--staging--comedi--drivers--adl_pci7230.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.122226114,0.188577653,34705408,OK,0.122852155,0.14648678,34590720,1.287335642,OK,0.124274603,0.200742721,34762752,0.9393997056,OK,0.123178138,0.167654607,34590720,1.124798515
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--cpufreq--cpufreq_powersave.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.09295332,0.188491759,33443840,OK,0.090335064,0.143253327,32686080,1.315793238,OK,0.087326251,0.127006561,32890880,1.484110407,OK,0.089283018,0.132580978,32727040,1.421710428
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--input--joystick--spaceball.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.122086974,0.188453388,35368960,OK,0.119555937,0.139378656,35241984,1.352096464,OK,0.135803395,3.52188625,91582464,0.05350922052,OK,0.122631431,0.200602029,35102720,0.9394390921
hatari-2.2.1/gst2ascii.bc,OSS,OK,0.135497512,0.188325107,23859200,OK,0.15697465,0.299119229,24862720,0.6295987979,OK,0.160139067,0.199400814,25137152,0.9444550562,OK,0.162728082,0.156001618,25395200,1.207199704
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--misc--tifm_core.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.150175222,0.188065992,36171776,OK,0.154448993,0.173238072,35766272,1.085592733,OK,0.154582851,0.177730342,36294656,1.058153548,OK,0.156826603,0.199353733,35885056,0.9433783314
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--staging--iio--dds--ad9910.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.115053837,0.187691894,35368960,OK,0.115665128,0.145170767,35205120,1.292904197,OK,0.119079108,0.185666764,35360768,1.010907337,OK,0.113264299,0.1448953,35266560,1.295362196
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--input--misc--adxl34x-spi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.125297768,0.187673982,35512320,OK,0.125819133,0.149760636,35491840,1.253159622,OK,0.124919505,0.202636243,35733504,0.9261619699,OK,0.123939722,0.180610167,35622912,1.039110838
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--char--hw_random--virtio-rng.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.09864809,0.187645346,33894400,OK,0.099891661,0.145925974,33665024,1.285894079,OK,0.097320436,0.170654537,34181120,1.099562598,OK,0.098018159,0.143701754,33673216,1.305797186
celt-0.11.3/celtdec.bc,OSS,OK,0.159771087,0.187629015,21090304,OK,0.191398141,0.183340855,22802432,1.023389004,OK,0.197522237,0.184062012,23072768,1.019379355,OK,0.204113327,0.183826845,24211456,1.020683432
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--hid--hid-speedlink.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.104438424,0.18746895,35622912,OK,0.107010755,0.148566762,35549184,1.261849875,OK,0.110173117,0.159058697,35627008,1.178614898,OK,0.109992588,0.153638482,35471360,1.220195276
xlockmore-5.56/xmlock.bc,OSS,OK,0.153473303,0.187443031,23760896,OK,0.156307256,0.179211412,23617536,1.045932449,OK,0.155989889,0.181297005,23953408,1.033900317,OK,0.154524696,0.179218381,23572480,1.045891777
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--acpi--apei--einj.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.160369589,0.187195202,37163008,OK,0.166071038,0.18895452,36802560,0.9906891986,OK,0.163967933,0.195178592,37474304,0.9590969997,OK,0.162876573,0.192042713,36810752,0.9747581623
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-stk17ta8.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.139426773,0.187057852,36233216,OK,0.139724396,0.161744716,36155392,1.156500544,OK,0.141175806,0.196438172,36392960,0.9522479775,OK,0.140922885,0.214013284,36290560,0.8740478558
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--spi--spi-tle62x0.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.127368294,0.186802878,35504128,OK,0.13316638,0.160106869,35385344,1.166738686,OK,0.128470417,0.174607027,35635200,1.069847424,OK,0.128206806,0.15442446,35393536,1.209671564
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--leds--ledtrig-gpio.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.107385088,0.186799091,34156544,OK,0.107542946,0.128714524,34062336,1.451266611,OK,0.11025331,0.189338288,34418688,0.9865890992,OK,0.10956598,0.132814944,34062336,1.406461392
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--mtd--mtdoops.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.143577257,0.186672825,36646912,OK,0.143564254,0.169760004,36413440,1.099627831,OK,0.150134997,0.210065619,36892672,0.8886405395,OK,0.149517377,0.186857413,36417536,0.9990121452
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--rtc--rtc-rs5c348.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.126451885,0.186615136,36147200,OK,0.126845467,0.153746371,36028416,1.213785631,OK,0.12814678,0.160587145,36151296,1.162080165,OK,0.127591345,0.161280339,35995648,1.157085465
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--input--touchscreen--cyttsp_spi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.131222914,0.186328554,36413440,OK,0.130176722,0.157630747,36294656,1.182057166,OK,0.131596203,0.239515369,36417536,0.7779398657,OK,0.131446085,0.156411209,36155392,1.191273664
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--input--touchscreen--egalax_ts.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.125530928,0.186326564,36126720,OK,0.124913314,0.15402097,35979264,1.209748023,OK,0.124560355,0.175959663,36286464,1.058916349,OK,0.127023477,0.177445054,36024320,1.05005217
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--mfd--rdc321x-southbridge.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.099293519,0.186284216,33927168,OK,0.099403155,0.128951096,33792000,1.444611343,OK,0.100298897,0.226223654,33787904,0.8234515388,OK,0.099161315,0.12370864,33800192,1.50583028
firejail-0.9.58.2/faudit.bc,OSS,OK,0.159388992,0.18623964,21803008,OK,0.160198057,0.187017238,21827584,0.9958421052,OK,0.161471771,0.273764652,22016000,0.6802910406,OK,0.160902651,0.191049965,21831680,0.9748216389
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--i2c--busses--i2c-stub.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.122385257,0.186211112,35635200,OK,0.122600102,0.144825048,35364864,1.285765926,OK,0.12427084,0.194266371,35762176,0.9585349798,OK,0.126473907,0.151901413,35500032,1.225868202
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--input--keyboard--stowaway.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.109368084,0.186199199,34713600,OK,0.108832658,0.125461733,34582528,1.484111486,OK,0.111339392,0.157623961,34705408,1.1812874,OK,0.109810719,0.140726335,34590720,1.32312974
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--irda--act200l-sir.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.129926166,0.185856766,37736448,OK,0.130495315,0.152409913,37466112,1.219453265,OK,0.132064113,0.210988195,37724160,0.8808870373,OK,0.133849879,0.158001349,37466112,1.176298602
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--net--phy--amd.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.107489725,0.185804433,35663872,OK,0.107678788,0.132863755,35508224,1.398458391,OK,0.110512092,0.158819451,35639296,1.169909805,OK,0.109412794,0.153862119,35495936,1.207603497
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--w1--slaves--w1_ds2408.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.117628058,0.185783135,35590144,OK,0.121057084,0.1392964,34701312,1.333725315,OK,0.132259007,3.435432048,90652672,0.0540785358,OK,0.11863279,0.160217421,34721792,1.159568877
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--leds--ledtrig-backlight.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.123694952,0.18563407,36409344,OK,0.125005638,0.146095223,36028416,1.270637507,OK,0.122738304,0.197839005,36560896,0.9383087526,OK,0.122113335,0.152816605,36155392,1.214750648
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--watchdog--it8712f_wdt.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.14456935,0.185629455,34840576,OK,0.14771379,0.169874777,34721792,1.092742891,OK,0.148919467,0.214659342,34979840,0.8647629927,OK,0.149206547,0.172268223,34754560,1.077560631
ldv-linux-3.4-simple/43_1a_cilled_ok_nondet_linux-43_1a-drivers--i2c--busses--i2c-tiny-usb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c,SVC,OK,0.142672939,0.185343834,36556800,OK,0.144010342,0.167471229,36311040,1.10672045,OK,0.147339888,0.19281008,36556800,0.9612766822,OK,0.146634085,0.191273709,36286464,0.9689979609
